n,c,P,parameter_path,category,available,m,explicit_tail_upper,hybrid_tail_upper,lambda_ref,u_ref,finite_lower,finite_upper,explicit_lower,explicit_upper,explicit_width,explicit_contains_reference,hybrid_lower,hybrid_upper,hybrid_width,hybrid_contains_reference,ordinary_observed_finite_Ritz_error
2,80,88,fixed continuous c,edge,True,19,0.2333689991827219,0.1845561620027645,0.9999999632343759,1.1102230246251565e-13,-17.472565996981494,19.485857677125104,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.006645876837429121
2,80,88,fixed continuous c,knee,True,24,0.2333689991827219,0.1845561620027645,0.4821353834639478,8.198997036856781e-13,-18.033970783517717,18.92445289058888,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.036894329928366276
2,80,88,fixed continuous c,tail,True,27,0.2333689991827219,0.1845561620027645,8.282452064142e-05,1.1102230246251565e-13,-18.47823300823193,18.48019066587467,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0008960043007288092
2,80,120,fixed continuous c,deep,True,0,0.1634424418488274,0.1634424418488274,1.000000000000014,5.728750807065808e-13,-14.724564368123454,24.274635439520438,0.0,1.0,1.0,False,0.0,1.0,1.0,False,3.7750355356984775
2,80,120,fixed continuous c,edge,True,19,0.1634424418488274,0.1634424418488274,0.9999999632343759,1.1102230246251565e-13,-18.492953807661912,20.506245999981978,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.006646132925656856
2,80,120,fixed continuous c,knee,True,24,0.1634424418488274,0.1634424418488274,0.4821353834639478,8.198997036856781e-13,-19.044082862738815,19.955116944905075,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.02661834238081695
2,80,120,fixed continuous c,tail,True,27,0.1634424418488274,0.1634424418488274,8.282452064142e-05,1.1102230246251565e-13,-19.498618087450488,19.500581720193402,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0008989918508160593
4,10,6,fixed continuous c,deep,False,,1.3408088837743917,0.16218027809305408,,,,,,,,,,,,,
4,10,6,fixed continuous c,edge,False,,1.3408088837743917,0.16218027809305408,,,,,,,,,,,,,
4,10,6,fixed continuous c,knee,True,1,1.3408088837743917,0.16218027809305408,0.43867839275972675,4.0190073491430667e-13,-16.998455264407013,17.773532352608825,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.05113984865882121
4,10,6,fixed continuous c,tail,True,3,1.3408088837743917,0.16218027809305408,5.634012777046529e-05,1.1102230246251565e-13,-17.380313826678208,17.39167379033763,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0056236417019400135
4,10,9,fixed continuous c,deep,False,,0.7417534801190944,0.13011121346636034,,,,,,,,,,,,,
4,10,9,fixed continuous c,edge,False,,0.7417534801190944,0.13011121346636034,,,,,,,,,,,,,
4,10,9,fixed continuous c,knee,True,1,0.7417534801190944,0.13011121346636034,0.43867839275972675,4.0190073491430667e-13,-17.49978983001825,18.313779656122954,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.031683479707376005
4,10,9,fixed continuous c,tail,True,3,0.7417534801190944,0.13011121346636034,5.634012777046529e-05,1.1102230246251565e-13,-17.900818061844802,17.912751424296403,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.005910341098029331
4,10,13,fixed continuous c,deep,False,,0.47631023438429504,0.10838709600747025,,,,,,,,,,,,,
4,10,13,fixed continuous c,edge,False,,0.47631023438429504,0.10838709600747025,,,,,,,,,,,,,
4,10,13,fixed continuous c,knee,True,1,0.47631023438429504,0.10838709600747025,0.43867839275972675,4.0190073491430667e-13,-17.979804079931213,18.82024164875226,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.018459608349202794
4,10,13,fixed continuous c,tail,True,3,0.47631023438429504,0.10838709600747025,5.634012777046529e-05,1.1102230246251565e-13,-18.393889463223125,18.406156265460346,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0060770609908414345
4,10,21,fixed continuous c,deep,False,,0.2821036861319256,0.08809508258981881,,,,,,,,,,,,,
4,10,21,fixed continuous c,edge,False,,0.2821036861319256,0.08809508258981881,,,,,,,,,,,,,
4,10,21,fixed continuous c,knee,True,1,0.2821036861319256,0.08809508258981881,0.43867839275972675,4.0190073491430667e-13,-18.637439423503427,19.502705461082908,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.006045373969986223
4,10,21,fixed continuous c,tail,True,3,0.2821036861319256,0.08809508258981881,5.634012777046529e-05,1.1102230246251565e-13,-19.063800017640187,19.076344866946148,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0062160845252110285
4,10,33,fixed continuous c,deep,False,,0.17634056935241704,0.0751806254818037,,,,,,,,,,,,,
4,10,33,fixed continuous c,edge,False,,0.17634056935241704,0.0751806254818037,,,,,,,,,,,,,
4,10,33,fixed continuous c,knee,True,1,0.17634056935241704,0.0751806254818037,0.43867839275972675,4.0190073491430667e-13,-19.283539589289816,20.164689664002267,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0018966445964999634
4,10,33,fixed continuous c,tail,True,3,0.17634056935241704,0.0751806254818037,5.634012777046529e-05,1.1102230246251565e-13,-19.717761309601595,19.73046794369049,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.00629697691667579
4,10,49,fixed continuous c,deep,False,,0.11787106810149421,0.06743158201904238,,,,,,,,,,,,,
4,10,49,fixed continuous c,edge,False,,0.11787106810149421,0.06743158201904238,,,,,,,,,,,,,
4,10,49,fixed continuous c,knee,True,1,0.11787106810149421,0.06743158201904238,0.43867839275972675,4.0190073491430667e-13,-19.864286060096102,20.7550028612601,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.006680007822273015
4,10,49,fixed continuous c,tail,True,3,0.11787106810149421,0.06743158201904238,5.634012777046529e-05,1.1102230246251565e-13,-20.303245256609515,20.316043664746687,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.006342863940816844
4,10,65,fixed continuous c,deep,False,,0.08858473670159123,0.06338269187690052,,,,,,,,,,,,,
4,10,65,fixed continuous c,edge,False,,0.08858473670159123,0.06338269187690052,,,,,,,,,,,,,
4,10,65,fixed continuous c,knee,True,1,0.08858473670159123,0.06338269187690052,0.43867839275972675,4.0190073491430667e-13,-20.28611415519463,21.18184113607658,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.009185097681251142
4,10,65,fixed continuous c,tail,True,3,0.08858473670159123,0.06338269187690052,5.634012777046529e-05,1.1102230246251565e-13,-20.7275552274365,20.74040006383471,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.006366078071332682
4,10,97,fixed continuous c,deep,False,,0.059207772887353925,0.059207772887353925,,,,,,,,,,,,,
4,10,97,fixed continuous c,edge,False,,0.059207772887353925,0.059207772887353925,,,,,,,,,,,,,
4,10,97,fixed continuous c,knee,True,1,0.059207772887353925,0.059207772887353925,0.43867839275972675,4.0190073491430667e-13,-20.890850308386064,21.791752097162032,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.011772501628256826
4,10,97,fixed continuous c,tail,True,3,0.059207772887353925,0.059207772887353925,5.634012777046529e-05,1.1102230246251565e-13,-21.33485538297419,21.347747022573905,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.006389479672085907
4,20,9,fixed continuous c,deep,False,,1.825006515680802,0.21528884255938166,,,,,,,,,,,,,
4,20,9,fixed continuous c,edge,True,0,1.825006515680802,0.21528884255938166,0.9999999976358277,4.54081217071689e-13,-2.1190074008041506,33.711900063223254,0.0,1.0,1.0,True,0.0,1.0,1.0,True,14.796446333573725
4,20,9,fixed continuous c,knee,True,4,1.825006515680802,0.21528884255938166,0.4926583178053163,8.698597397938101e-13,-17.519988540215987,18.310918923811418,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.09719312600759983
4,20,9,fixed continuous c,tail,True,6,1.825006515680802,0.21528884255938166,0.00044656409660448287,1.1102230246251565e-13,-17.913846825934062,17.917060638093343,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0011603419830361849
4,20,12,fixed continuous c,deep,False,,0.9501119680923679,0.17929337261309464,,,,,,,,,,,,,
4,20,12,fixed continuous c,edge,True,0,0.9501119680923679,0.17929337261309464,0.9999999976358277,4.54081217071689e-13,-2.503699890340851,34.096600838933895,0.0,1.0,1.0,True,0.0,1.0,1.0,True,14.796450476660697
4,20,12,fixed continuous c,knee,True,4,0.9501119680923679,0.17929337261309464,0.4926583178053163,8.698597397938101e-13,-17.880021854317,18.72027887495775,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.07252980748494281
4,20,12,fixed continuous c,tail,True,6,0.9501119680923679,0.17929337261309464,0.00044656409660448287,1.1102230246251565e-13,-18.298470380915045,18.301830348359704,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0012334196257245984
4,20,16,fixed continuous c,deep,False,,0.6035509203580145,0.1523096102266225,,,,,,,,,,,,,
4,20,16,fixed continuous c,edge,True,0,0.6035509203580145,0.1523096102266225,0.9999999976358277,4.54081217071689e-13,-2.899794749742168,34.49270463752208,0.0,1.0,1.0,True,0.0,1.0,1.0,True,14.796454946254132
4,20,16,fixed continuous c,knee,True,4,0.6035509203580145,0.1523096102266225,0.4926583178053163,8.698597397938101e-13,-18.258194552458562,19.13430483480569,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.05460317663175335
4,20,16,fixed continuous c,tail,True,6,0.6035509203580145,0.1523096102266225,0.00044656409660448287,1.1102230246251565e-13,-18.69451442713831,18.697984960125943,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0012887023972115805
4,20,24,fixed continuous c,deep,False,,0.36117659750995657,0.12467471669793216,,,,,,,,,,,,,
4,20,24,fixed continuous c,edge,True,0,0.36117659750995657,0.12467471669793216,0.9999999976358277,4.54081217071689e-13,-3.475002002566769,35.067923236042546,0.0,1.0,1.0,True,0.0,1.0,1.0,True,14.79646061910206
4,20,24,fixed continuous c,knee,True,4,0.36117659750995657,0.12467471669793216,0.4926583178053163,8.698597397938101e-13,-18.815401430713898,19.727523807895416,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.03659712921455588
4,20,24,fixed continuous c,tail,True,6,0.36117659750995657,0.12467471669793216,0.00044656409660448287,1.1102230246251565e-13,-19.269669961877135,19.27325527673218,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0013460933309184372
4,20,36,fixed continuous c,deep,False,,0.22982081076089653,0.10558659120637662,,,,,,,,,,,,,
4,20,36,fixed continuous c,edge,True,0,0.22982081076089653,0.10558659120637662,0.9999999976358277,4.54081217071689e-13,-4.066384984382527,35.65931509601222,0.0,1.0,1.0,True,0.0,1.0,1.0,True,14.796465058179018
4,20,36,fixed continuous c,knee,True,4,0.22982081076089653,0.10558659120637662,0.4926583178053163,8.698597397938101e-13,-19.394492116981116,20.33120796341363,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.024300394589059804
4,20,36,fixed continuous c,tail,True,6,0.22982081076089653,0.10558659120637662,0.00044656409660448287,1.1102230246251565e-13,-19.861017900065743,19.864682180329,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0013855760350262878
4,20,52,fixed continuous c,deep,False,,0.15599869415738113,0.09346980106983777,,,,,,,,,,,,,
4,20,52,fixed continuous c,edge,True,0,0.15599869415738113,0.09346980106983777,0.9999999976358277,4.54081217071689e-13,-4.613434238202593,36.20637031101463,0.0,1.0,1.0,True,0.0,1.0,1.0,True,14.796468038770191
4,20,52,fixed continuous c,knee,True,4,0.15599869415738113,0.09346980106983777,0.4926583178053163,8.698597397938101e-13,-19.93377580459442,20.886028744622806,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.016531847791124377
4,20,52,fixed continuous c,tail,True,6,0.15599869415738113,0.09346980106983777,0.00044656409660448287,1.1102230246251565e-13,-20.408045490333713,20.41175905888351,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.001410220178293424
4,20,68,fixed continuous c,deep,False,,0.11836532208517979,0.08691748184720127,,,,,,,,,,,,,
4,20,68,fixed continuous c,edge,True,0,0.11836532208517979,0.08691748184720127,0.9999999976358277,4.54081217071689e-13,-5.017430038692228,36.61036941265894,0.0,1.0,1.0,True,0.0,1.0,1.0,True,14.796469689347527
4,20,68,fixed continuous c,knee,True,4,0.11836532208517979,0.08691748184720127,0.4926583178053163,8.698597397938101e-13,-20.333579800390375,21.29421965096079,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.01233839252010921
4,20,68,fixed continuous c,tail,True,6,0.11836532208517979,0.08691748184720127,0.00044656409660448287,1.1102230246251565e-13,-20.81202983891749,20.815769612433677,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0014233226614895635
4,20,100,fixed continuous c,deep,False,,0.07998938421917,0.07998938421917,,,,,,,,,,,,,
4,20,100,fixed continuous c,edge,True,0,0.07998938421917,0.07998938421917,0.9999999976358277,4.54081217071689e-13,-5.603689275701324,37.19663218406888,0.0,1.0,1.0,True,0.0,1.0,1.0,True,14.79647145654795
4,20,100,fixed continuous c,knee,True,4,0.07998938421917,0.07998938421917,0.4926583178053163,8.698597397938101e-13,-20.915410253666654,21.88491120610355,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.007907841586868414
4,20,100,fixed continuous c,tail,True,6,0.07998938421917,0.07998938421917,0.00044656409660448287,1.1102230246251565e-13,-21.39827720979811,21.402044249972093,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0014369559903872635
4,40,16,fixed continuous c,deep,True,0,2.347924420604573,0.26885263587397384,1.000000000000024,4.651834473179406e-13,-2.901615414225675,34.497473743355656,0.0,1.0,1.0,False,0.0,1.0,1.0,False,14.797929164564966
4,40,16,fixed continuous c,edge,True,6,2.347924420604573,0.26885263587397384,0.9999999558410161,4.640732242933154e-13,-17.693331136637585,19.705758020943744,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.006213486312062977
4,40,16,fixed continuous c,knee,True,10,2.347924420604573,0.26885263587397384,0.6971575499716304,1.4299672557172016e-12,-18.09299108302445,19.30609807455688,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.09060405420541617
4,40,16,fixed continuous c,tail,True,13,2.347924420604573,0.26885263587397384,8.045245057325473e-05,1.1102230246251565e-13,-18.699148425583772,18.699940731997557,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.00031570075632019617
4,40,19,fixed continuous c,deep,True,0,1.2598387343990325,0.23748496780597864,1.000000000000024,4.651834473179406e-13,-3.143278371293121,34.73913710216803,0.0,1.0,1.0,False,0.0,1.0,1.0,False,14.79792936543743
4,40,19,fixed continuous c,edge,True,6,1.2598387343990325,0.23748496780597864,0.9999999558410161,4.640732242933154e-13,-17.934993787125943,19.947421686335208,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.006213993763615977
4,40,19,fixed continuous c,knee,True,10,1.2598387343990325,0.23748496780597864,0.6971575499716304,1.4299672557172016e-12,-18.317840614395543,19.56457485906561,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.07379042763659738
4,40,19,fixed continuous c,tail,True,13,1.2598387343990325,0.23748496780597864,8.045245057325473e-05,1.1102230246251565e-13,-18.940802432713273,18.941613040747878,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.00032485156673069647
4,40,23,fixed continuous c,deep,True,0,0.808540061103396,0.21079019737599114,1.000000000000024,4.651834473179406e-13,-3.415836613458709,35.01169599981873,0.0,1.0,1.0,False,0.0,1.0,1.0,False,14.797929693179984
4,40,23,fixed continuous c,edge,True,6,0.808540061103396,0.21079019737599114,0.9999999558410161,4.640732242933154e-13,-18.207552287567108,20.219980325710328,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.006214063230593259
4,40,23,fixed continuous c,knee,True,10,0.808540061103396,0.21079019737599114,0.6971575499716304,1.4299672557172016e-12,-18.57621163312802,19.851320980149417,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0596028764609321
4,40,23,fixed continuous c,tail,True,13,0.808540061103396,0.21079019737599114,8.045245057325473e-05,1.1102230246251565e-13,-19.21335379118843,19.214178822089007,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.00033206299971544323
4,40,31,fixed continuous c,deep,True,0,0.4918659436756343,0.17974875105984375,1.000000000000024,4.651834473179406e-13,-3.8488709177622336,35.44473148921637,0.0,1.0,1.0,False,0.0,1.0,1.0,False,14.797930285727045
4,40,31,fixed continuous c,edge,True,6,0.4918659436756343,0.17974875105984375,0.9999999558410161,4.640732242933154e-13,-18.640587126671765,20.653015280306843,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.00621412097652263
4,40,31,fixed continuous c,knee,True,10,0.4918659436756343,0.17974875105984375,0.6971575499716304,1.4299672557172016e-12,-18.992821342253272,20.300781064725335,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.04317768873560057
4,40,31,fixed continuous c,tail,True,13,0.4918659436756343,0.17974875105984375,8.045245057325473e-05,1.1102230246251565e-13,-19.646380248542812,19.647222158435795,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0003405024959201502
4,40,43,fixed continuous c,deep,True,0,0.32003464986967955,0.15545273614287763,1.000000000000024,4.651834473179406e-13,-4.332007011859426,35.927868822128765,0.0,1.0,1.0,False,0.0,1.0,1.0,False,14.797930905134645
4,40,43,fixed continuous c,edge,True,6,0.32003464986967955,0.15545273614287763,0.9999999558410161,4.640732242933154e-13,-19.123723543027605,21.136152290960585,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.006214418125473853
4,40,43,fixed continuous c,knee,True,10,0.32003464986967955,0.15545273614287763,0.6971575499716304,1.4299672557172016e-12,-19.463099527478445,20.796776306509745,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.030319160455980154
4,40,43,fixed continuous c,tail,True,13,0.32003464986967955,0.15545273614287763,8.045245057325473e-05,1.1102230246251565e-13,-20.129510229477052,20.130365604511137,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.00034723506647011776
4,40,59,fixed continuous c,deep,True,0,0.22205513983009037,0.13848625014325713,1.000000000000024,4.651834473179406e-13,-4.805735762490302,36.40159857712838,0.0,1.0,1.0,False,0.0,1.0,1.0,False,14.797931407319016
4,40,59,fixed continuous c,edge,True,6,0.22205513983009037,0.13848625014325713,0.9999999558410161,4.640732242933154e-13,-19.597452361352843,21.60988197826584,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.006214852615481603
4,40,59,fixed continuous c,knee,True,10,0.22205513983009037,0.13848625014325713,0.6971575499716304,1.4299672557172016e-12,-19.927818759811338,21.279515579807345,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.021309139973626046
4,40,59,fixed continuous c,tail,True,13,0.22205513983009037,0.13848625014325713,8.045245057325473e-05,1.1102230246251565e-13,-20.603234788187645,20.604099551431037,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.00035192917112348475
4,40,75,fixed continuous c,deep,True,0,0.17107816901509126,0.12871588361358155,1.000000000000024,4.651834473179406e-13,-5.168510927091721,36.764374362100476,0.0,1.0,1.0,False,0.0,1.0,1.0,False,14.797931717504355
4,40,75,fixed continuous c,edge,True,6,0.17107816901509126,0.12871588361358155,0.9999999558410161,4.640732242933154e-13,-19.960227482413526,21.972657806778674,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.006215206341557367
4,40,75,fixed continuous c,knee,True,10,0.17107816901509126,0.12871588361358155,0.6971575499716304,1.4299672557172016e-12,-20.28538600700228,21.64749928218992,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.01610091237780986
4,40,75,fixed continuous c,tail,True,13,0.17107816901509126,0.12871588361358155,8.045245057325473e-05,1.1102230246251565e-13,-20.9660076015991,20.9668776875931,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0003545905464293889
4,40,107,fixed continuous c,deep,True,0,0.11786658160298816,0.11786658160298816,1.000000000000024,4.651834473179406e-13,-5.7099512045136755,37.30581535651767,0.0,1.0,1.0,False,0.0,1.0,1.0,False,14.79793207600197
4,40,107,fixed continuous c,edge,True,6,0.11786658160298816,0.11786658160298816,0.9999999558410161,4.640732242933154e-13,-20.501667627553257,22.514098933478085,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.006215697121398356
4,40,107,fixed continuous c,knee,True,10,0.11786658160298816,0.11786658160298816,0.6971575499716304,1.4299672557172016e-12,-20.821020941384408,22.194745619646934,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.01029521084036733
4,40,107,fixed continuous c,tail,True,13,0.11786658160298816,0.11786658160298816,8.045245057325473e-05,1.1102230246251565e-13,-21.507445349462245,21.508321211569097,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.00035747860285164653
4,80,28,fixed continuous c,deep,True,0,6.618129142404884,0.3754399872559981,1.000000000000014,2.886579864025407e-13,-3.7019113242378485,35.29812038543317,0.0,1.0,1.0,False,0.0,1.0,1.0,False,14.798104530597648
4,80,28,fixed continuous c,edge,True,18,6.618129142404884,0.3754399872559981,0.999999967113174,1.1102230246251565e-13,-18.49483660061356,20.50519510905746,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.005179287108777797
4,80,28,fixed continuous c,knee,True,23,6.618129142404884,0.3754399872559981,0.4973677275998237,8.26561041833429e-13,-19.153044131321106,19.846987578349914,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.15039600408542003
4,80,28,fixed continuous c,tail,True,26,6.618129142404884,0.3754399872559981,8.993916234791507e-05,1.1102230246251565e-13,-19.499906514559164,19.500125195111856,0.0,1.0,1.0,True,0.0,1.0,1.0,True,1.9401113996462876e-05
4,80,31,fixed continuous c,deep,True,0,2.5182614418955644,0.34078354165499203,1.000000000000014,2.886579864025407e-13,-3.850518428210022,35.446727491494414,0.0,1.0,1.0,False,0.0,1.0,1.0,False,14.798104531642181
4,80,31,fixed continuous c,edge,True,18,2.5182614418955644,0.34078354165499203,0.999999967113174,1.1102230246251565e-13,-18.6434432629124,20.65380265679204,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.005179729826645718
4,80,31,fixed continuous c,knee,True,23,2.5182614418955644,0.34078354165499203,0.4973677275998237,8.26561041833429e-13,-19.276592999439437,20.020652920265,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.12533776718704254
4,80,31,fixed continuous c,tail,True,26,2.5182614418955644,0.34078354165499203,8.993916234791507e-05,1.1102230246251565e-13,-19.64851002230342,19.648735897401018,0.0,1.0,1.0,True,0.0,1.0,1.0,True,2.299838645020121e-05
4,80,35,fixed continuous c,deep,True,0,1.4263064960520588,0.31089967721169626,1.000000000000014,2.886579864025407e-13,-4.028822704334369,35.62503178499211,0.0,1.0,1.0,False,0.0,1.0,1.0,False,14.798104540328854
4,80,35,fixed continuous c,edge,True,18,1.4263064960520588,0.31089967721169626,0.999999967113174,1.1102230246251565e-13,-18.821747141974654,20.832107347351823,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.005180135575410527
4,80,35,fixed continuous c,knee,True,23,1.4263064960520588,0.31089967721169626,0.4973677275998237,8.26561041833429e-13,-19.434309869435843,20.219544619890634,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.10475035237242897
4,80,35,fixed continuous c,tail,True,26,1.4263064960520588,0.31089967721169626,8.993916234791507e-05,1.1102230246251565e-13,-19.826809704559196,19.82704478476728,0.0,1.0,1.0,True,0.0,1.0,1.0,True,2.760094169327298e-05
4,80,43,fixed continuous c,deep,True,0,0.8019930665531706,0.27434800233664625,1.000000000000014,2.886579864025407e-13,-4.333761761691241,35.92997091004643,0.0,1.0,1.0,False,0.0,1.0,1.0,False,14.79810457417758
4,80,43,fixed continuous c,edge,True,18,0.8019930665531706,0.27434800233664625,0.999999967113174,1.1102230246251565e-13,-19.126685989866775,21.137046681870896,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.005180378888885229
4,80,43,fixed continuous c,knee,True,23,0.8019930665531706,0.27434800233664625,0.4973677275998237,8.26561041833429e-13,-19.71515689073866,20.548575780999013,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.08065828246964685
4,80,43,fixed continuous c,tail,True,26,0.8019930665531706,0.27434800233664625,8.993916234791507e-05,1.1102230246251565e-13,-20.13173961985307,20.1319930518846,0.0,1.0,1.0,True,0.0,1.0,1.0,True,3.677685341724928e-05
4,80,55,fixed continuous c,deep,True,0,0.5064042766175618,0.24336882554114642,1.000000000000014,2.886579864025407e-13,-4.701945167689183,36.29815443167224,0.0,1.0,1.0,False,0.0,1.0,1.0,False,14.798104631991514
4,80,55,fixed continuous c,edge,True,18,0.5064042766175618,0.24336882554114642,0.999999967113174,1.1102230246251565e-13,-19.494869429336337,21.505230170025083,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.005180403231200725
4,80,55,fixed continuous c,knee,True,23,0.5064042766175618,0.24336882554114642,0.4973677275998237,8.26561041833429e-13,-20.063672117186464,20.936427482174956,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.06099004510557571
4,80,55,fixed continuous c,tail,True,26,0.5064042766175618,0.24336882554114642,8.993916234791507e-05,1.1102230246251565e-13,-20.499912149035506,20.500187450325914,0.0,1.0,1.0,True,0.0,1.0,1.0,True,4.771148285698132e-05
4,80,71,fixed continuous c,deep,True,0,0.34964740227634433,0.2199104969170277,1.000000000000014,2.886579864025407e-13,-5.0873192326629,36.683528624335544,0.0,1.0,1.0,False,0.0,1.0,1.0,False,14.798104695836308
4,80,71,fixed continuous c,edge,True,18,0.34964740227634433,0.2199104969170277,0.999999967113174,1.1102230246251565e-13,-19.880243538429188,21.890604318569256,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.005180422956861608
4,80,71,fixed continuous c,knee,True,23,0.34964740227634433,0.2199104969170277,0.4973677275998237,8.26561041833429e-13,-20.43450155162992,21.336346305368522,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.046445350730524027
4,80,71,fixed continuous c,tail,True,26,0.34964740227634433,0.2199104969170277,8.993916234791507e-05,1.1102230246251565e-13,-20.88527673322056,20.885571123777883,0.0,1.0,1.0,True,0.0,1.0,1.0,True,5.725611631238466e-05
4,80,87,fixed continuous c,deep,True,0,0.27050806934221056,0.20551457591677627,1.000000000000014,2.886579864025407e-13,-5.396071841267869,36.99228132769652,0.0,1.0,1.0,False,0.0,1.0,1.0,False,14.79810474321431
4,80,87,fixed continuous c,edge,True,18,0.27050806934221056,0.20551457591677627,0.999999967113174,1.1102230246251565e-13,-20.188996143252528,22.19935702571186,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0051804741164912516
4,80,87,fixed continuous c,knee,True,23,0.27050806934221056,0.20551457591677627,0.4973677275998237,8.26561041833429e-13,-20.734442181773897,21.65391098719049,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.03763332489152815
4,80,87,fixed continuous c,tail,True,26,0.27050806934221056,0.20551457591677627,8.993916234791507e-05,1.1102230246251565e-13,-21.19402332664549,21.194329842318897,0.0,1.0,1.0,True,0.0,1.0,1.0,True,6.331867435726917e-05
4,80,119,fixed continuous c,deep,True,0,0.1885986524932342,0.1885986524932342,1.000000000000014,2.886579864025407e-13,-5.874744759903728,37.47095437158507,0.0,1.0,1.0,False,0.0,1.0,1.0,False,14.798104805840657
4,80,119,fixed continuous c,edge,True,18,0.1885986524932342,0.1885986524932342,0.999999967113174,1.1102230246251565e-13,-20.66766900233587,22.67803012915293,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.0051805962953549445
4,80,119,fixed continuous c,knee,True,23,0.1885986524932342,0.1885986524932342,0.4973677275998237,8.26561041833429e-13,-21.202844595548072,22.142854535940728,0.0,1.0,1.0,True,0.0,1.0,1.0,True,0.027362757403495586
4,80,119,fixed continuous c,tail,True,26,0.1885986524932342,0.1885986524932342,8.993916234791507e-05,1.1102230246251565e-13,-21.672689269925108,21.673009861563692,0.0,1.0,1.0,True,0.0,1.0,1.0,True,7.03566569449651e-05
